Edad,Ingresos anuales (USD),Duración (días),País de origen_País A,País de origen_País B,País de origen_País C,País de origen_País D,País de origen_País E,País de origen_País F,Motivo del viaje_Estudios,Motivo del viaje_Negocios,Motivo del viaje_Trabajo,Motivo del viaje_Turismo,Historial laboral_Desempleado,Historial laboral_Empleado,Historial laboral_Estudiante,Nivel educación_Doctorado,Nivel educación_Licenciatura,Nivel educación_Maestría,Nivel educación_Secundaria,Antecedentes penales_No,Antecedentes penales_Sí,Dominio del idioma_Alto,Dominio del idioma_Bajo,Dominio del idioma_Medio,Tipo de visa_Estudiante,Tipo de visa_Negocios,Tipo de visa_Trabajo,Tipo de visa_Turista
0.0751606563546236,1.101489490491945,0.2024191482921948,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
-1.7037897899086532,0.6570183904033254,1.4701308006157283,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1.1870046852691716,-0.108240767933984,-0.3631027783948833,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0.5940212031814127,-0.5161432633650188,0.2636840236832949,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-0.7401916315160448,1.411836156106412,-1.0652925040313388,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
-1.3331751136038037,-1.2198931269116342,0.9470230184301812,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0.445775332659473,-1.4415354160108176,-0.3678154611172756,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
0.6681441384423826,-1.019204814394311,1.6067985995651055,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.0010377210936537,-1.007980317312522,0.042187935730856,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
-1.4072980488647735,-0.9949760373953536,-0.9663261668611,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.4436998904721654,-0.8268696159843667,1.3240376362215664,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
-1.555543919386713,-0.5539933116640764,-0.3631027783948833,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
-0.2954540199502257,0.8999943430892505,1.4607054351709436,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True
-0.1472081494282859,1.5504456433257194,-0.5374720391233991,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.4436998904721654,0.716866554547666,-0.7636808097982304,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.5198982679204428,-0.4948807910916925,-0.1039052286633058,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
1.1128817500082018,0.1356606718263381,-1.244374447482247,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False
1.038758814747232,0.097597049587035,0.2259825619041564,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
0.3716523973985031,0.994204181175306,-0.358390095672491,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.0010377210936537,1.1776879262839663,-1.263225178371816,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1.7058652320959606,0.5732499449514927,-0.8060949542997612,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0.3716523973985031,-0.5234759686467798,-0.4762071637322989,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
-1.4072980488647735,-0.708288618272523,-0.2217222967231137,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1.3352505557911114,0.9582762983384576,0.1223035420115254,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
-0.2954540199502257,-0.5921755860924047,1.2156459336065433,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.1472081494282859,1.2196196098854928,1.347601049833528,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
-0.666068696255075,-0.3706044883066363,0.0846020802323868,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
1.7058652320959606,0.3288264355594595,-0.3206886338933524,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False
-0.8143145667770147,0.2176493344427919,0.6029971796955419,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
-0.1472081494282859,1.5600327401989604,-0.0709164496065596,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.3716523973985031,0.1660593626546094,-1.3386281019300932,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
-1.3331751136038037,1.0797286790247127,-0.3960915574516295,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.8143145667770147,0.3248634524460158,0.767941074979273,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
-0.5919457609941051,0.5736770928319836,-0.8532217815236844,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
-0.666068696255075,-0.8631297249504858,1.630362013177067,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1.483496426313051,-1.0269883979943684,-0.2452857103350753,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False
-0.4436998904721654,-1.1337041768036862,-0.240573027612683,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1.7058652320959606,-0.137595319498833,-0.0662037668841672,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
-1.4814209841257435,0.5574692038111333,-0.3536774129500987,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.8143145667770147,-1.5432915333188797,1.6774888404009904,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
1.7058652320959606,1.2210197057159908,-1.4611578527122937,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
1.3352505557911114,0.9539810890957432,-0.8060949542997612,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
-0.5919457609941051,1.266961833306571,1.3146122707767818,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False
0.0751606563546236,-0.1411074242939807,0.8339186330927655,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
-1.4072980488647735,-0.7529018413460203,1.4324293388365898,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0.3716523973985031,-1.2156453785445298,0.650124006919465,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
-1.6296668546476831,-1.5371690803651763,-0.1934462003887598,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0.0751606563546236,0.8921158377379733,-0.2499983930574676,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
-1.7037897899086532,-1.075445951992284,-1.4328817563779397,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0.0010377210936537,-0.044097394546929,0.5087435252476955,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
-1.184929243081864,1.3123581608276351,0.8810454603166886,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False
1.6317422968349908,-0.187120743197976,-0.4149422883411988,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0.2975294621375332,1.338509103288802,-0.2028715658335445,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0.2975294621375332,-1.4951187445746246,-0.4290803365083758,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
-1.110806307820894,-1.336243463469803,0.753803026812096,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
0.445775332659473,1.3047406902922134,-0.9521881186939232,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.1128817500082018,1.3267862670131063,0.2825347545728642,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False
-1.555543919386713,1.5484522865500951,1.630362013177067,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.8905129442252921,-0.4949282519673025,0.8763327775942963,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.7401916315160448,-1.0915826496997192,1.437142021558982,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0.0751606563546236,0.9137817274539856,0.1034528111219561,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
-1.4072980488647735,-0.7798833491303643,1.2297839817737202,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.8905129442252921,0.1488785256837519,-1.3009266401509545,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.8143145667770147,0.0242225358938149,-1.5931129689392782,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.4436998904721654,0.0602216100440785,-0.5704608181801453,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.5919457609941051,-0.8515255408638155,-0.7778188579654073,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
-1.4814209841257435,1.159629063114322,-1.0511544558641617,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
-1.184929243081864,0.971731456573922,-0.5186213082338298,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0.6681441384423826,0.7503502022905941,0.7208142477553499,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False
-0.7401916315160448,-0.6875007547552977,0.1364415901787024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False
1.4093734910520812,0.4372982667663511,-0.151032055887229,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False
1.483496426313051,1.3194298312935406,0.9140342393734348,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
-1.3331751136038037,-0.4578613081158117,0.5370196215820494,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
1.1128817500082018,1.001109738576576,-0.9663261668611,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0.964635879486262,-0.9043732258556658,-0.6175876454040685,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
-1.4072980488647735,1.1460077918142222,-0.2641364412246446,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
1.1128817500082018,0.9940617985484758,-1.4800085836018626,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
0.8163900089643223,-0.2969926702353658,1.3004742226096049,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
-1.3331751136038037,0.6016790094419447,0.7867918058688422,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False
0.0751606563546236,-0.0699398413166304,0.0657513493428176,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
-1.7037897899086532,0.4007296621087663,1.2109332508841508,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
-1.0366833725599245,0.1580384746765019,0.6077098624179341,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.6681441384423826,-1.7073875107408127,1.1166795964363043,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0.1492835916155935,1.293943341090915,1.272198126275251,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-1.110806307820894,0.3133304596727607,0.8150679022031961,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
-0.9625604372989544,-0.2149328163054967,-0.2358603448902907,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
-1.184929243081864,-1.676893898161321,0.6689747378090343,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0.2975294621375332,1.1443941220434788,-0.6788525207951687,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.3695769552111955,0.9481434013957004,-0.1039052286633058,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
-1.3331751136038037,0.6161545765030263,-1.1029939658104773,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1.7058652320959606,-0.3210316037318832,-1.6213890652736322,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1.1870046852691716,-0.8862194409348012,0.3720757262983182,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
-1.6296668546476831,-0.5014778528014968,0.7302396132001344,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.1472081494282859,-0.7453555621240139,-0.3678154611172756,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.666068696255075,-0.6930062163260697,1.1166795964363043,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
-1.6296668546476831,0.6465532673312976,1.2533473953856815,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
-0.8143145667770147,-0.4782457541903512,-1.112419331255262,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
-1.3331751136038037,0.770022735230982,1.6397873786218518,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0.5940212031814127,-0.0848425562582029,-1.5836876034944938,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
-1.555543919386713,0.1426848814166334,1.2156459336065433,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.073085214167316,0.6695717920021979,1.4701308006157283,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1.1128817500082018,-1.0099736740881462,1.569097137785967,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
0.0010377210936537,0.9434210442724952,-1.3244900537629165,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-1.6296668546476831,0.8084423140373608,-1.5082846799362166,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
0.5940212031814127,1.0910955587333324,-0.4055169228964141,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-0.8884375020379846,0.913924110080816,-1.4752959008794704,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.1492835916155935,-0.6422942707366741,0.5652957179164033,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
1.3352505557911114,1.0980723074480176,0.3343742645191797,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
-0.4436998904721654,1.6584665962143152,-0.7259793480190918,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
-1.4814209841257435,0.8993536212685141,-1.1265573794224388,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-1.555543919386713,-0.9749238174500848,1.5973732341203208,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
0.8163900089643223,-0.1970637966382927,-1.6213890652736322,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.2954540199502257,-1.3323991325453846,-1.4894339490466473,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.0010377210936537,0.3636389878194704,1.6397873786218518,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
0.0751606563546236,0.8348305608765784,1.2910488571648202,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.1472081494282859,0.856662563657226,1.0459893556004198,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
0.6681441384423826,1.68592271275476,0.1081654938443484,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.8905129442252921,0.6121204020761675,-0.5563227700129684,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
1.2611276205301414,-1.6666898099051488,-1.6826539406647325,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False
-1.6296668546476831,0.8108390882556711,0.8056425367584116,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
1.557619361574021,-0.6836801542686843,-0.0096515742154594,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0.964635879486262,0.5599371693428586,-0.0379276705498133,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1.038758814747232,1.2821493135018045,0.2165571964593718,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.7401916315160448,-0.0103527119881454,0.4380532844118107,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1.557619361574021,1.0834306273223009,1.0271386247108505,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1.038758814747232,-0.0089051552820372,-1.277363226538993,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
1.1128817500082018,-0.0264656792577756,0.0091991566741097,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0.8905129442252921,0.7819116845713129,1.6445000613442442,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
0.2234065268765634,0.5917596864394331,0.2778220718504719,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.0751606563546236,0.7903122595543013,0.4144898707998491,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
0.8905129442252921,-0.4226216079753098,-0.4573564328427297,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
-0.666068696255075,-0.4730487883110448,-0.5374720391233991,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1.1128817500082018,-1.342674412114972,0.3060981681848258,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.1472081494282859,-1.4311177538144,0.235407927348941,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
-0.073085214167316,-0.4560577948426277,0.0186245221188944,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0.2975294621375332,0.5182427901193827,1.16851910638262,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
1.1870046852691716,-0.0003384672344136,0.0091991566741097,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
-1.0366833725599245,-0.3803814286823176,1.479556166060513,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
-1.555543919386713,0.68203027184985,0.1647176865130563,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
-0.4436998904721654,0.4520585990810933,0.45690401530138,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.1128817500082018,-1.4354129630571144,-0.9616134841387076,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1.483496426313051,-0.4711978141622508,-0.0520657187169903,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
0.5198982679204428,1.5187417784181705,-0.4714944810099066,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
-1.259052178342834,0.1729649200558794,1.1213922791586968,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
1.7058652320959606,-1.3131774779232923,1.2344966644961124,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
-0.666068696255075,-0.3922703780226486,0.0610386666204252,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
-0.5919457609941051,-0.3582171997723993,0.2778220718504719,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
-1.184929243081864,-1.4868130913428563,1.4559927524485514,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
